symbol,market_group,timeframe,swing_direction,fib_ratio,fib_label,fib_price,distance_pct,is_nearest,source_method
HK50,Index,H4,bearish,0.5,Fib 50,26210.75,6.5781,False,confirmed_pivots_recent_swing
HK50,Index,H4,bearish,0.618,Fib 61.8,26383.03,7.2786,False,confirmed_pivots_recent_swing
HK50,Index,H4,bearish,0.786,Fib 78.6,26628.31,8.2760,False,confirmed_pivots_recent_swing
HK50,Index,H4,bearish,1.272,Fib ext 1.272,25083.63,1.9950,False,confirmed_pivots_recent_swing
HK50,Index,H4,bearish,1.618,Fib ext 1.618,24578.47,0.0591,False,confirmed_pivots_recent_swing
ITA40,Index,H1,bullish,0.0,Fib 0,45202.49,5.2955,False,confirmed_pivots_recent_swing
ITA40,Index,H1,bullish,1.0,Fib 100,42809.99,10.3080,False,confirmed_pivots_recent_swing
ITA40,Index,H1,bullish,0.236,Fib 23.6,44637.86,6.4784,True,confirmed_pivots_recent_swing
ITA40,Index,H1,bullish,0.382,Fib 38.2,44288.555,7.2103,False,confirmed_pivots_recent_swing
ITA40,Index,H1,bullish,0.5,Fib 50,44006.24,7.8017,False,confirmed_pivots_recent_swing
ITA40,Index,H1,bullish,0.618,Fib 61.8,43723.925,8.3932,False,confirmed_pivots_recent_swing
ITA40,Index,H1,bullish,0.786,Fib 78.6,43321.985,9.2353,False,confirmed_pivots_recent_swing
ITA40,Index,H1,bullish,1.272,Fib ext 1.272,45853.25,3.9320,False,confirmed_pivots_recent_swing
ITA40,Index,H1,bullish,1.618,Fib ext 1.618,46681.055,2.1977,False,confirmed_pivots_recent_swing
ITA40,Index,H4,bullish,0.0,Fib 0,45202.49,5.2955,False,confirmed_pivots_recent_swing
ITA40,Index,H4,bullish,1.0,Fib 100,42262.49,11.4551,False,confirmed_pivots_recent_swing
ITA40,Index,H4,bullish,0.236,Fib 23.6,44508.65,6.7491,True,confirmed_pivots_recent_swing
ITA40,Index,H4,bullish,0.382,Fib 38.2,44079.41,7.6484,False,confirmed_pivots_recent_swing
ITA40,Index,H4,bullish,0.5,Fib 50,43732.49,8.3753,False,confirmed_pivots_recent_swing
ITA40,Index,H4,bullish,0.618,Fib 61.8,43385.57,9.1021,False,confirmed_pivots_recent_swing
ITA40,Index,H4,bullish,0.786,Fib 78.6,42891.65,10.1369,False,confirmed_pivots_recent_swing
ITA40,Index,H4,bullish,1.272,Fib ext 1.272,46002.17,3.6200,False,confirmed_pivots_recent_swing
ITA40,Index,H4,bullish,1.618,Fib ext 1.618,47019.41,1.4888,False,confirmed_pivots_recent_swing
JP225,Index,H1,bearish,0.0,Fib 0,63447.25,2.3096,False,confirmed_pivots_recent_swing
JP225,Index,H1,bearish,1.0,Fib 100,67215.25,3.4921,False,confirmed_pivots_recent_swing
JP225,Index,H1,bearish,0.236,Fib 23.6,64336.498,0.9404,False,confirmed_pivots_recent_swing
JP225,Index,H1,bearish,0.382,Fib 38.2,64886.626,0.0933,True,confirmed_pivots_recent_swing
JP225,Index,H1,bearish,0.5,Fib 50,65331.25,0.5912,False,confirmed_pivots_recent_swing
JP225,Index,H1,bearish,0.618,Fib 61.8,65775.874,1.2758,False,confirmed_pivots_recent_swing
JP225,Index,H1,bearish,0.786,Fib 78.6,66408.898,2.2505,False,confirmed_pivots_recent_swing
JP225,Index,H1,bearish,1.272,Fib ext 1.272,62422.354,3.8876,False,confirmed_pivots_recent_swing
JP225,Index,H1,bearish,1.618,Fib ext 1.618,61118.626,5.8950,False,confirmed_pivots_recent_swing
JP225,Index,H4,bullish,0.0,Fib 0,65687.25,2.1618,False,confirmed_pivots_recent_swing
JP225,Index,H4,bullish,1.0,Fib 100,61009.25,5.1137,False,confirmed_pivots_recent_swing
JP225,Index,H4,bullish,0.236,Fib 23.6,64583.242,0.4448,True,confirmed_pivots_recent_swing
JP225,Index,H4,bullish,0.382,Fib 38.2,63900.254,0.6174,False,confirmed_pivots_recent_swing
JP225,Index,H4,bullish,0.5,Fib 50,63348.25,1.4760,False,confirmed_pivots_recent_swing
JP225,Index,H4,bullish,0.618,Fib 61.8,62796.246,2.3345,False,confirmed_pivots_recent_swing
JP225,Index,H4,bullish,0.786,Fib 78.6,62010.342,3.5568,False,confirmed_pivots_recent_swing
JP225,Index,H4,bullish,1.272,Fib ext 1.272,66959.666,4.1408,False,confirmed_pivots_recent_swing
JP225,Index,H4,bullish,1.618,Fib ext 1.618,68578.254,6.6581,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H1,bearish,0.0,Fib 0,0.804,0.9950,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H1,bearish,1.0,Fib 100,0.8163,0.5197,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H1,bearish,0.236,Fib 23.6,0.8069028,0.6375,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H1,bearish,0.382,Fib 38.2,0.8086986,0.4164,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H1,bearish,0.5,Fib 50,0.81015,0.2377,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H1,bearish,0.618,Fib 61.8,0.8116014,0.0589,True,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H1,bearish,0.786,Fib 78.6,0.8136678,0.1955,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H1,bearish,1.272,Fib ext 1.272,0.8006544,1.4070,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H1,bearish,1.618,Fib ext 1.618,0.7963986,1.9310,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H4,bearish,0.0,Fib 0,0.804,0.6708,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H4,bearish,1.0,Fib 100,0.8177,1.0217,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H4,bearish,0.236,Fib 23.6,0.8072332,0.2714,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H4,bearish,0.382,Fib 38.2,0.8092334,0.0243,True,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H4,bearish,0.5,Fib 50,0.81085,0.1754,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H4,bearish,0.618,Fib 61.8,0.8124666,0.3752,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H4,bearish,0.786,Fib 78.6,0.8147682,0.6595,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H4,bearish,1.272,Fib ext 1.272,0.8002736,1.1312,False,confirmed_pivots_recent_swing
NZDCAD.r,Forex Majors,H4,bearish,1.618,Fib ext 1.618,0.7955334,1.7168,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H1,bullish,0.0,Fib 0,0.46441,0.0690,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H1,bullish,1.0,Fib 100,0.45811,1.2885,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H1,bullish,0.236,Fib 23.6,0.4629232,0.2514,True,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H1,bullish,0.382,Fib 38.2,0.4620034,0.4496,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H1,bullish,0.5,Fib 50,0.46126,0.6098,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H1,bullish,0.618,Fib 61.8,0.4605166,0.7700,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H1,bullish,0.786,Fib 78.6,0.4594582,0.9980,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H1,bullish,1.272,Fib ext 1.272,0.4661236,0.4382,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H1,bullish,1.618,Fib ext 1.618,0.4683034,0.9079,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H4,bullish,0.0,Fib 0,0.46562,0.5528,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H4,bullish,1.0,Fib 100,0.45808,1.0755,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H4,bullish,0.236,Fib 23.6,0.46384056,0.1686,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H4,bullish,0.382,Fib 38.2,0.46273972,0.0692,True,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H4,bullish,0.5,Fib 50,0.46185,0.2613,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H4,bullish,0.618,Fib 61.8,0.46096028,0.4534,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H4,bullish,0.786,Fib 78.6,0.45969356,0.7270,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H4,bullish,1.272,Fib ext 1.272,0.46767088,0.9957,False,confirmed_pivots_recent_swing
NZDCHF.r,Forex Majors,H4,bullish,1.618,Fib ext 1.618,0.47027972,1.5591,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H1,bearish,0.0,Fib 0,92.46,0.8025,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H1,bearish,1.0,Fib 100,94.099,0.9559,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H1,bearish,0.236,Fib 23.6,92.846804,0.3875,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H1,bearish,0.382,Fib 38.2,93.086098,0.1308,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H1,bearish,0.5,Fib 50,93.2795,0.0767,True,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H1,bearish,0.618,Fib 61.8,93.472902,0.2842,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H1,bearish,0.786,Fib 78.6,93.748254,0.5796,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H1,bearish,1.272,Fib ext 1.272,92.014192,1.2808,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H1,bearish,1.618,Fib ext 1.618,91.447098,1.8892,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H4,bullish,0.0,Fib 0,95.415,2.7636,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H4,bullish,1.0,Fib 100,93.569,0.7755,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H4,bullish,0.236,Fib 23.6,94.979344,2.2944,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H4,bullish,0.382,Fib 38.2,94.709828,2.0041,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H4,bullish,0.5,Fib 50,94.492,1.7695,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H4,bullish,0.618,Fib 61.8,94.274172,1.5349,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H4,bullish,0.786,Fib 78.6,93.964044,1.2009,True,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H4,bullish,1.272,Fib ext 1.272,95.917112,3.3044,False,confirmed_pivots_recent_swing
NZDJPY.r,Forex Majors,H4,bullish,1.618,Fib ext 1.618,96.555828,3.9923,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H1,bearish,0.0,Fib 0,0.57737,0.9062,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H1,bearish,1.0,Fib 100,0.58846,0.9972,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H1,bearish,0.236,Fib 23.6,0.57998724,0.4570,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H1,bearish,0.382,Fib 38.2,0.58160638,0.1791,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H1,bearish,0.5,Fib 50,0.582915,0.0455,True,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H1,bearish,0.618,Fib 61.8,0.58422362,0.2701,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H1,bearish,0.786,Fib 78.6,0.58608674,0.5898,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H1,bearish,1.272,Fib ext 1.272,0.57435352,1.4239,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H1,bearish,1.618,Fib ext 1.618,0.57051638,2.0825,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H4,bearish,0.0,Fib 0,0.57737,0.4912,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H4,bearish,1.0,Fib 100,0.5887,1.4615,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H4,bearish,0.236,Fib 23.6,0.58004388,0.0304,True,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H4,bearish,0.382,Fib 38.2,0.58169806,0.2547,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H4,bearish,0.5,Fib 50,0.583035,0.4852,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H4,bearish,0.618,Fib 61.8,0.58437194,0.7156,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H4,bearish,0.786,Fib 78.6,0.58627538,1.0436,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H4,bearish,1.272,Fib ext 1.272,0.57428824,1.0223,False,confirmed_pivots_recent_swing
NZDUSD.r,Forex Majors,H4,bearish,1.618,Fib ext 1.618,0.57036806,1.6980,False,confirmed_pivots_recent_swing
SPA35,Index,H1,bullish,0.0,Fib 0,18500.1,0.7241,False,confirmed_pivots_recent_swing
SPA35,Index,H1,bullish,1.0,Fib 100,18130.6,1.2876,False,confirmed_pivots_recent_swing
SPA35,Index,H1,bullish,0.236,Fib 23.6,18412.898,0.2493,False,confirmed_pivots_recent_swing
SPA35,Index,H1,bullish,0.382,Fib 38.2,18358.951,0.0444,True,confirmed_pivots_recent_swing
SPA35,Index,H1,bullish,0.5,Fib 50,18315.35,0.2818,False,confirmed_pivots_recent_swing
SPA35,Index,H1,bullish,0.618,Fib 61.8,18271.749,0.5191,False,confirmed_pivots_recent_swing
SPA35,Index,H1,bullish,0.786,Fib 78.6,18209.673,0.8571,False,confirmed_pivots_recent_swing
SPA35,Index,H1,bullish,1.272,Fib ext 1.272,18600.604,1.2713,False,confirmed_pivots_recent_swing
SPA35,Index,H1,bullish,1.618,Fib ext 1.618,18728.451,1.9674,False,confirmed_pivots_recent_swing
SPA35,Index,H4,bullish,0.0,Fib 0,18215.1,0.0620,False,confirmed_pivots_recent_swing
SPA35,Index,H4,bullish,1.0,Fib 100,17194.8,5.6599,False,confirmed_pivots_recent_swing
SPA35,Index,H4,bullish,0.236,Fib 23.6,17974.309,1.3831,True,confirmed_pivots_recent_swing
SPA35,Index,H4,bullish,0.382,Fib 38.2,17825.345,2.2004,False,confirmed_pivots_recent_swing
SPA35,Index,H4,bullish,0.5,Fib 50,17704.95,2.8610,False,confirmed_pivots_recent_swing
SPA35,Index,H4,bullish,0.618,Fib 61.8,17584.555,3.5215,False,confirmed_pivots_recent_swing
SPA35,Index,H4,bullish,0.786,Fib 78.6,17413.144,4.4620,False,confirmed_pivots_recent_swing
SPA35,Index,H4,bullish,1.272,Fib ext 1.272,18492.622,1.4606,False,confirmed_pivots_recent_swing
SPA35,Index,H4,bullish,1.618,Fib ext 1.618,18845.645,3.3975,False,confirmed_pivots_recent_swing
UK100,Index,H1,bullish,0.0,Fib 0,10530.44,1.3497,False,confirmed_pivots_recent_swing
UK100,Index,H1,bullish,1.0,Fib 100,10353.5,0.3532,False,confirmed_pivots_recent_swing
UK100,Index,H1,bullish,0.236,Fib 23.6,10488.682,0.9478,False,confirmed_pivots_recent_swing
UK100,Index,H1,bullish,0.382,Fib 38.2,10462.849,0.6992,False,confirmed_pivots_recent_swing
UK100,Index,H1,bullish,0.5,Fib 50,10441.97,0.4983,False,confirmed_pivots_recent_swing
UK100,Index,H1,bullish,0.618,Fib 61.8,10421.091,0.2973,False,confirmed_pivots_recent_swing
UK100,Index,H1,bullish,0.786,Fib 78.6,10391.365,0.0112,True,confirmed_pivots_recent_swing
UK100,Index,H1,bullish,1.272,Fib ext 1.272,10578.568,1.8129,False,confirmed_pivots_recent_swing
UK100,Index,H1,bullish,1.618,Fib ext 1.618,10639.789,2.4022,False,confirmed_pivots_recent_swing
UK100,Index,H4,bullish,0.0,Fib 0,10419,0.7816,False,confirmed_pivots_recent_swing
UK100,Index,H4,bullish,1.0,Fib 100,10115.4,2.1551,False,confirmed_pivots_recent_swing
UK100,Index,H4,bullish,0.236,Fib 23.6,10347.35,0.0885,True,confirmed_pivots_recent_swing
UK100,Index,H4,bullish,0.382,Fib 38.2,10303.025,0.3402,False,confirmed_pivots_recent_swing
UK100,Index,H4,bullish,0.5,Fib 50,10267.2,0.6868,False,confirmed_pivots_recent_swing
UK100,Index,H4,bullish,0.618,Fib 61.8,10231.375,1.0333,False,confirmed_pivots_recent_swing
UK100,Index,H4,bullish,0.786,Fib 78.6,10180.37,1.5267,False,confirmed_pivots_recent_swing
UK100,Index,H4,bullish,1.272,Fib ext 1.272,10501.579,1.5803,False,confirmed_pivots_recent_swing
UK100,Index,H4,bullish,1.618,Fib ext 1.618,10606.625,2.5964,False,confirmed_pivots_recent_swing
US100,Index,H1,bearish,0.0,Fib 0,28773.45,2.0502,False,confirmed_pivots_recent_swing
US100,Index,H1,bearish,1.0,Fib 100,30251.7,2.9821,False,confirmed_pivots_recent_swing
US100,Index,H1,bearish,0.236,Fib 23.6,29122.317,0.8626,False,confirmed_pivots_recent_swing
US100,Index,H1,bearish,0.382,Fib 38.2,29338.142,0.1279,True,confirmed_pivots_recent_swing
US100,Index,H1,bearish,0.5,Fib 50,29512.575,0.4659,False,confirmed_pivots_recent_swing
US100,Index,H1,bearish,0.618,Fib 61.8,29687.008,1.0597,False,confirmed_pivots_recent_swing
US100,Index,H1,bearish,0.786,Fib 78.6,29935.355,1.9052,False,confirmed_pivots_recent_swing
US100,Index,H1,bearish,1.272,Fib ext 1.272,28371.366,3.4189,False,confirmed_pivots_recent_swing
US100,Index,H1,bearish,1.618,Fib ext 1.618,27859.892,5.1601,False,confirmed_pivots_recent_swing
US100,Index,H4,bearish,0.0,Fib 0,28773.45,1.3863,False,confirmed_pivots_recent_swing
US100,Index,H4,bearish,1.0,Fib 100,30794.65,5.5408,False,confirmed_pivots_recent_swing
US100,Index,H4,bearish,0.236,Fib 23.6,29250.453,0.2485,True,confirmed_pivots_recent_swing
US100,Index,H4,bearish,0.382,Fib 38.2,29545.548,1.2598,False,confirmed_pivots_recent_swing
US100,Index,H4,bearish,0.5,Fib 50,29784.05,2.0773,False,confirmed_pivots_recent_swing
US100,Index,H4,bearish,0.618,Fib 61.8,30022.552,2.8947,False,confirmed_pivots_recent_swing
US100,Index,H4,bearish,0.786,Fib 78.6,30362.113,4.0584,False,confirmed_pivots_recent_swing
US100,Index,H4,bearish,1.272,Fib ext 1.272,28223.684,3.2705,False,confirmed_pivots_recent_swing
US100,Index,H4,bearish,1.618,Fib ext 1.618,27524.348,5.6673,False,confirmed_pivots_recent_swing
US30,Index,H1,bullish,0.0,Fib 0,51747.45,1.3267,False,confirmed_pivots_recent_swing
US30,Index,H1,bullish,1.0,Fib 100,50727.3,0.6708,False,confirmed_pivots_recent_swing
US30,Index,H1,bullish,0.236,Fib 23.6,51506.695,0.8553,False,confirmed_pivots_recent_swing
US30,Index,H1,bullish,0.382,Fib 38.2,51357.753,0.5636,False,confirmed_pivots_recent_swing
US30,Index,H1,bullish,0.5,Fib 50,51237.375,0.3279,False,confirmed_pivots_recent_swing
US30,Index,H1,bullish,0.618,Fib 61.8,51116.997,0.0922,True,confirmed_pivots_recent_swing
US30,Index,H1,bullish,0.786,Fib 78.6,50945.612,0.2434,False,confirmed_pivots_recent_swing
US30,Index,H1,bullish,1.272,Fib ext 1.272,52024.931,1.8700,False,confirmed_pivots_recent_swing
US30,Index,H1,bullish,1.618,Fib ext 1.618,52377.903,2.5612,False,confirmed_pivots_recent_swing
US30,Index,H4,bullish,0.0,Fib 0,51188.45,0.7760,False,confirmed_pivots_recent_swing
US30,Index,H4,bullish,1.0,Fib 100,49739.45,2.0767,False,confirmed_pivots_recent_swing
US30,Index,H4,bullish,0.236,Fib 23.6,50846.486,0.1027,True,confirmed_pivots_recent_swing
US30,Index,H4,bullish,0.382,Fib 38.2,50634.932,0.3138,False,confirmed_pivots_recent_swing
US30,Index,H4,bullish,0.5,Fib 50,50463.95,0.6504,False,confirmed_pivots_recent_swing
US30,Index,H4,bullish,0.618,Fib 61.8,50292.968,0.9870,False,confirmed_pivots_recent_swing
US30,Index,H4,bullish,0.786,Fib 78.6,50049.536,1.4662,False,confirmed_pivots_recent_swing
US30,Index,H4,bullish,1.272,Fib ext 1.272,51582.578,1.5519,False,confirmed_pivots_recent_swing
US30,Index,H4,bullish,1.618,Fib ext 1.618,52083.932,2.5389,False,confirmed_pivots_recent_swing
US500,Index,H1,bearish,0.0,Fib 0,7357.17,1.2268,False,confirmed_pivots_recent_swing
US500,Index,H1,bearish,1.0,Fib 100,7578.45,1.7440,False,confirmed_pivots_recent_swing
US500,Index,H1,bearish,0.236,Fib 23.6,7409.3921,0.5257,False,confirmed_pivots_recent_swing
US500,Index,H1,bearish,0.382,Fib 38.2,7441.699,0.0920,True,confirmed_pivots_recent_swing
US500,Index,H1,bearish,0.5,Fib 50,7467.81,0.2586,False,confirmed_pivots_recent_swing
US500,Index,H1,bearish,0.618,Fib 61.8,7493.921,0.6091,False,confirmed_pivots_recent_swing
US500,Index,H1,bearish,0.786,Fib 78.6,7531.0961,1.1082,False,confirmed_pivots_recent_swing
US500,Index,H1,bearish,1.272,Fib ext 1.272,7296.9818,2.0349,False,confirmed_pivots_recent_swing
US500,Index,H1,bearish,1.618,Fib ext 1.618,7220.419,3.0628,False,confirmed_pivots_recent_swing
US500,Index,H4,bearish,0.0,Fib 0,7357.17,0.7839,False,confirmed_pivots_recent_swing
US500,Index,H4,bearish,1.0,Fib 100,7610.65,2.6344,False,confirmed_pivots_recent_swing
US500,Index,H4,bearish,0.236,Fib 23.6,7416.9913,0.0228,True,confirmed_pivots_recent_swing
US500,Index,H4,bearish,0.382,Fib 38.2,7453.9994,0.5219,False,confirmed_pivots_recent_swing
US500,Index,H4,bearish,0.5,Fib 50,7483.91,0.9252,False,confirmed_pivots_recent_swing
US500,Index,H4,bearish,0.618,Fib 61.8,7513.8206,1.3286,False,confirmed_pivots_recent_swing
US500,Index,H4,bearish,0.786,Fib 78.6,7556.4053,1.9029,False,confirmed_pivots_recent_swing
US500,Index,H4,bearish,1.272,Fib ext 1.272,7288.2234,1.7137,False,confirmed_pivots_recent_swing
US500,Index,H4,bearish,1.618,Fib ext 1.618,7200.5194,2.8965,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H1,bullish,0.0,Fib 0,1.38993,0.2791,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H1,bullish,1.0,Fib 100,1.38236,0.8222,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H1,bullish,0.236,Fib 23.6,1.3881435,0.4073,True,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H1,bullish,0.382,Fib 38.2,1.3870383,0.4866,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H1,bullish,0.5,Fib 50,1.386145,0.5506,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H1,bullish,0.618,Fib 61.8,1.3852517,0.6147,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H1,bullish,0.786,Fib 78.6,1.38398,0.7060,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H1,bullish,1.272,Fib ext 1.272,1.391989,0.1314,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H1,bullish,1.618,Fib ext 1.618,1.3946083,0.0566,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H4,bullish,0.0,Fib 0,1.39249,0.1878,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H4,bullish,1.0,Fib 100,1.3815,0.9756,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H4,bullish,0.236,Fib 23.6,1.3898964,0.3737,True,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H4,bullish,0.382,Fib 38.2,1.3882918,0.4887,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H4,bullish,0.5,Fib 50,1.386995,0.5817,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H4,bullish,0.618,Fib 61.8,1.3856982,0.6746,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H4,bullish,0.786,Fib 78.6,1.3838519,0.8070,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H4,bullish,1.272,Fib ext 1.272,1.3954793,0.0265,False,confirmed_pivots_recent_swing
USDCAD.r,Forex Majors,H4,bullish,1.618,Fib ext 1.618,1.3992818,0.2990,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H1,bullish,0.0,Fib 0,0.79677,0.0301,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H1,bullish,1.0,Fib 100,0.78719,1.1726,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H1,bullish,0.236,Fib 23.6,0.79450912,0.2537,True,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H1,bullish,0.382,Fib 38.2,0.79311044,0.4293,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H1,bullish,0.5,Fib 50,0.79198,0.5712,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H1,bullish,0.618,Fib 61.8,0.79084956,0.7131,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H1,bullish,0.786,Fib 78.6,0.78924012,0.9152,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H1,bullish,1.272,Fib ext 1.272,0.79937576,0.3573,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H1,bullish,1.618,Fib ext 1.618,0.80269044,0.7734,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H4,bullish,0.0,Fib 0,0.78775,1.2981,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H4,bullish,1.0,Fib 100,0.77604,2.7653,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H4,bullish,0.236,Fib 23.6,0.78498644,1.6443,True,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H4,bullish,0.382,Fib 38.2,0.78327678,1.8585,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H4,bullish,0.5,Fib 50,0.781895,2.0317,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H4,bullish,0.618,Fib 61.8,0.78051322,2.2048,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H4,bullish,0.786,Fib 78.6,0.77854594,2.4513,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H4,bullish,1.272,Fib ext 1.272,0.79093512,0.8990,False,confirmed_pivots_recent_swing
USDCHF.r,Forex Majors,H4,bullish,1.618,Fib ext 1.618,0.79498678,0.3913,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H1,bullish,0.0,Fib 0,158.892,0.2837,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H1,bullish,1.0,Fib 100,157.374,1.2363,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H1,bullish,0.236,Fib 23.6,158.53375,0.5085,True,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H1,bullish,0.382,Fib 38.2,158.31212,0.6476,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H1,bullish,0.5,Fib 50,158.133,0.7600,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H1,bullish,0.618,Fib 61.8,157.95388,0.8724,False,confirmed_pivots_recent_swing
