candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order,trend_context_label,context_score,context_reason,ltf_direction_match,htf_direction_match,ltf_direction_conflict,htf_direction_conflict,transition_matches_direction,price_band_matches_direction,momentum_matches_direction,context_at_start,context_at_end,htf_context_at_end,end_ltf_trend_state,end_ltf_ema_alignment,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_context_source_time,htf_trend_state,htf_ema_alignment,htf_price_vs_ema_band,htf_transition_state,htf_lookahead_safe,context_chart_path,manual_visual_status,visual_quality_score,degree_policy,wave5_diagnostic,partial123_diagnostic,final_phase23_decision,reviewed_chart_path,d1_context_usefulness,ema_context_usefulness,ewo_context_usefulness,context_changes_phase23_reading,user_review_priority,suggested_action,context_notes,phase,context_source_dir,phase23_closure_dir,source_context_chart_path,reviewed_context_chart_path,context_review_status,ema_usefulness,ewo_usefulness,htf_usefulness,quality_filter_candidate,phase25_rule_candidate,context_notes_integrated,context_rule_safety_note,must_user_review,visual_review_status,htf_ltf_context_usefulness,likely_problem_if_any,visual_notes,ewo_rule_assessment,aux_notes,auxiliary_policy
abc_forex_audjpy_h1_abc_013,abc,candidate_counts,forex_audjpy_h1_abc_013,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bullish,candidate_abc,abc,13.0,16.0,2026-03-06 16:00:00,2026-03-09 22:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\032_abc_forex_audjpy_h1_abc_013.png,32,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.5778714285714273,0.1090428571428532,positive,H4,2026-03-09 16:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\032_abc_forex_audjpy_h1_abc_013.png,,2,,,,,,,misleading,useful_for_momentum_only,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\032_abc_forex_audjpy_h1_abc_013.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\032_abc_forex_audjpy_h1_abc_013.png,context_should_not_rescue_count,misleading,useful_for_momentum_phase,neutral,no_misleading,do_not_use_as_rule,,,,visually_forced,unclear,candidate turns the main breakout into C rather than separating correction from impulse,AUDJPY trend context is bullish but the ABC overlay treats trend expansion as corrective; visually poor for ABC rule extraction.,not_supported,AUDJPY trend context is bullish but the ABC overlay treats trend expansion as corrective; visually poor for ABC rule extraction.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_metals_xagusd_h1_abc_006,abc,candidate_counts,metals_xagusd_h1_abc_006,metals_xagusd_h1,Metals,XAGUSD.r,H1,major,bullish,candidate_abc,abc,6.0,9.0,2026-03-06 01:00:00,2026-03-10 05:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\033_abc_metals_xagusd_h1_abc_006.png,33,impulse_with_htf,75,HTF aligned with candidate direction; transition matches candidate direction; EWO 5-35 confirms direction,False,True,True,False,True,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=bullish_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,3.407714285714292,0.8777857142857215,positive,H4,2026-03-10 00:00:00,bullish_alignment,bullish_alignment,above_band,bullish_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\033_abc_metals_xagusd_h1_abc_006.png,,2,,,,,,,partially_useful,useful_for_momentum_only,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\033_abc_metals_xagusd_h1_abc_006.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\033_abc_metals_xagusd_h1_abc_006.png,context_should_not_rescue_count,partially_useful,useful_for_momentum_phase,neutral,no_misleading,do_not_use_as_rule,,,,visually_forced,unclear,labels crisscross major swings and include both rebound and decline legs,XAGUSD has usable swings but the marked ABC candidates are tangled across degrees; EWO shows momentum phases not a stable corrective signature.,not_supported,XAGUSD has usable swings but the marked ABC candidates are tangled across degrees; EWO shows momentum phases not a stable corrective signature.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_index_aus200_h1_abc_002,abc,candidate_counts,index_aus200_h1_abc_002,index_aus200_h1,Index,AUS200,H1,major,bearish,candidate_abc,abc,2.0,5.0,2026-02-27 11:00:00,2026-03-03 17:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\034_abc_index_aus200_h1_abc_002.png,34,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-181.2957142857158,-13.161428571429497,negative,H4,2026-03-03 12:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\034_abc_index_aus200_h1_abc_002.png,,3,,,,,,,partially_useful,useful_for_wave_role,,,inspect_manually_before_phase_2_5,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\034_abc_index_aus200_h1_abc_002.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\034_abc_index_aus200_h1_abc_002.png,context_should_not_rescue_count,partially_useful,useful_for_wave_role,useful_transition_context,no_misleading,do_not_use_as_rule,,,,plausible_but_needs_review,conflict_explains_case,top-side ABC is compressed and could be a bearish 1-2-3 instead,This is cleaner than most ABCs: a top small retrace and sharp C/down leg are visible; still it may be better classified as bearish impulse start.,promising_but_needs_review,This is cleaner than most ABCs: a top small retrace and sharp C/down leg are visible; still it may be better classified as bearish impulse start.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_forex_eurusd_h1_abc_002,abc,candidate_counts,forex_eurusd_h1_abc_002,forex_eurusd_h1,Forex Majors,EURUSD.r,H1,major,bearish,candidate_abc,abc,2.0,5.0,2026-03-04 13:00:00,2026-03-09 04:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\035_abc_forex_eurusd_h1_abc_002.png,35,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-0.0055365714285713,-0.0043125714285714,negative,H4,2026-03-09 00:00:00,bearish_alignment,bearish_alignment,below_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\035_abc_forex_eurusd_h1_abc_002.png,,3,,,,,,,useful,useful_for_momentum_only,,,keep_as_ambiguous_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\035_abc_forex_eurusd_h1_abc_002.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\035_abc_forex_eurusd_h1_abc_002.png,context_should_not_rescue_count,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,no_misleading,do_not_use_as_rule,,,,ambiguous,useful,several ABC labels ride the dominant downtrend rather than one clear correction,EURUSD bearish EMA context is excellent but the purple structures blend continuation legs and pullbacks; useful ambiguous case not clean ABC exemplar.,too_noisy,EURUSD bearish EMA context is excellent but the purple structures blend continuation legs and pullbacks; useful ambiguous case not clean ABC exemplar.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
abc_forex_gbpusd_h1_abc_003,abc,candidate_counts,forex_gbpusd_h1_abc_003,forex_gbpusd_h1,Forex Majors,GBPUSD.r,H1,major,bullish,candidate_abc,abc,3.0,6.0,2026-03-03 17:00:00,2026-03-06 23:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\036_abc_forex_gbpusd_h1_abc_003.png,36,correction_against_htf,35,HTF conflicts with candidate direction; EWO 5-35 confirms direction,False,False,True,True,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,0.0037355714285713,0.0014524285714285,positive,H4,2026-03-06 16:00:00,bearish_alignment,bearish_alignment,below_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\036_abc_forex_gbpusd_h1_abc_003.png,,3,,,,,,,partially_useful,useful_for_momentum_only,,,do_not_use_for_rules,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\abc\036_abc_forex_gbpusd_h1_abc_003.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\036_abc_forex_gbpusd_h1_abc_003.png,context_should_not_rescue_count,partially_useful,useful_for_momentum_phase,misleading_if_hard_filter,no_misleading,do_not_use_as_rule,,,,ambiguous,conflict_suspicious,score and HTF conflict are weak; labels are crowded inside declining channel,GBPUSD has bearish pressure below EMAs but the ABC markings are overloaded and do not separate the correction from the broader decline cleanly.,not_supported,GBPUSD has bearish pressure below EMAs but the ABC markings are overloaded and do not separate the correction from the broader decline cleanly.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
near_miss_forex_audjpy_h1_minor_impulse_007,near_miss,impulse_diagnostics,forex_audjpy_h1_minor_impulse_007,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bullish,soft_impulse_near_miss,full_impulse_12345,7.0,12.0,2026-03-03 17:00:00,2026-03-06 08:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\040_near_miss_forex_audjpy_h1_minor_impulse_007.png,40,conflict_with_htf,60,HTF aligned with candidate direction; EWO 5-35 confirms direction,False,True,True,False,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,0.1708285714285864,0.258957142857156,positive,H4,2026-03-06 04:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\040_near_miss_forex_audjpy_h1_minor_impulse_007.png,,2,,,,,,,misleading,unclear,,,do_not_use_for_rules,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\040_near_miss_forex_audjpy_h1_minor_impulse_007.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\040_near_miss_forex_audjpy_h1_minor_impulse_007.png,context_should_not_rescue_count,misleading,noisy,misleading_if_hard_filter,no_misleading,do_not_use_as_rule,,,,visually_forced,conflict_suspicious,minor bullish count is embedded in sideways/down chop while EMAs do not support clean upside,The five labels overfit local swings before the real later bullish expansion; context says transition not impulse.,too_noisy,The five labels overfit local swings before the real later bullish expansion; context says transition not impulse.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
near_miss_metals_xagusd_h1_minor_impulse_002,near_miss,impulse_diagnostics,metals_xagusd_h1_minor_impulse_002,metals_xagusd_h1,Metals,XAGUSD.r,H1,minor,bullish,soft_impulse_near_miss,full_impulse_12345,2.0,7.0,2026-02-26 01:00:00,2026-03-03 02:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\041_near_miss_metals_xagusd_h1_minor_impulse_002.png,41,impulse_with_htf,45,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,False,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,mixed_or_unclear,bullish_alignment,below_band,no_transition,-2.649671428571424,1.341300000000018,negative,H4,2026-03-02 20:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\041_near_miss_metals_xagusd_h1_minor_impulse_002.png,,2,,,,,,,partially_useful,useful_for_momentum_only,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\041_near_miss_metals_xagusd_h1_minor_impulse_002.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\041_near_miss_metals_xagusd_h1_minor_impulse_002.png,context_should_not_rescue_count,partially_useful,useful_for_momentum_phase,partially_useful,no_misleading,do_not_use_as_rule,,,,visually_forced,partially_useful,wave 5 is a lower high after a collapse; the count resembles a failed rebound,The huge 2-3 leg is visually obvious but the post-3 collapse makes the 4-5 section poor for a bullish impulse.,too_noisy,The huge 2-3 leg is visually obvious but the post-3 collapse makes the 4-5 section poor for a bullish impulse.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
near_miss_index_aus200_h1_major_impulse_006,near_miss,impulse_diagnostics,index_aus200_h1_major_impulse_006,index_aus200_h1,Index,AUS200,H1,major,bearish,soft_impulse_near_miss,full_impulse_12345,6.0,11.0,2026-03-04 21:00:00,2026-03-10 17:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\045_near_miss_index_aus200_h1_major_impulse_006.png,45,impulse_with_htf,45,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,False,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=mixed_or_unclear|band=inside_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,mixed_or_unclear,bearish_alignment,inside_band,no_transition,61.59285714285579,-19.460000000000942,positive,H4,2026-03-10 12:00:00,bearish_alignment,bearish_alignment,below_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\045_near_miss_index_aus200_h1_major_impulse_006.png,,2,,,,,,,partially_useful,useful_for_wave_role,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\impulses\045_near_miss_index_aus200_h1_major_impulse_006.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\045_near_miss_index_aus200_h1_major_impulse_006.png,context_should_not_rescue_count,partially_useful,useful_for_wave_role,useful_regime_filter,no_misleading,do_not_use_as_rule,,,,likely_false_candidate,useful,wave 5 is a higher low and the structure reverses before confirming continuation,Bearish trend context is strong but this candidate is visually a failed fifth rather than a clean impulse.,not_supported,Bearish trend context is strong but this candidate is visually a failed fifth rather than a clean impulse.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
hard_invalid_forex_audjpy_h1_intermediate_impulse_001,hard_invalid,impulse_diagnostics,forex_audjpy_h1_intermediate_impulse_001,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,intermediate,bullish,hard_invalid_impulse,full_impulse_12345,1.0,6.0,2026-02-26 17:00:00,2026-03-04 22:00:00,wave 2 breaks wave 1 origin | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\046_hard_invalid_forex_audjpy_h1_intermediate_impulse_001.png,46,conflict_with_htf,60,HTF aligned with candidate direction; EWO 5-35 confirms direction,False,True,True,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,0.3238857142857227,0.1486428571428746,positive,H4,2026-03-04 16:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\046_hard_invalid_forex_audjpy_h1_intermediate_impulse_001.png,,4,,,,,,,partially_useful,useful_for_wave_role,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\046_hard_invalid_forex_audjpy_h1_intermediate_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\046_hard_invalid_forex_audjpy_h1_intermediate_impulse_001.png,context_should_not_rescue_count,partially_useful,useful_for_wave_role,misleading_if_hard_filter,no_misleading,do_not_use_as_rule,,,,hard_invalid_correct,conflict_suspicious,wave 4 drops below wave 2 area in bullish labeling; invalidation is visually clear,Strong negative example: attractive bullish peaks exist but the internal overlap makes the count invalid.,usable_soft_rule,Strong negative example: attractive bullish peaks exist but the internal overlap makes the count invalid.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
hard_invalid_metals_xagusd_h1_intermediate_impulse_001,hard_invalid,impulse_diagnostics,metals_xagusd_h1_intermediate_impulse_001,metals_xagusd_h1,Metals,XAGUSD.r,H1,intermediate,bearish,hard_invalid_impulse,full_impulse_12345,1.0,6.0,2026-02-25 21:00:00,2026-03-03 13:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\047_hard_invalid_metals_xagusd_h1_intermediate_impulse_001.png,47,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=flat_or_unknown,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-6.545942857142862,-2.105400000000003,negative,H4,2026-03-03 08:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\047_hard_invalid_metals_xagusd_h1_intermediate_impulse_001.png,,4,,,,,,,useful,useful_for_wave_role,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\047_hard_invalid_metals_xagusd_h1_intermediate_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\047_hard_invalid_metals_xagusd_h1_intermediate_impulse_001.png,context_should_not_rescue_count,useful_trend_context,useful_for_wave_role,useful_transition_context,no_misleading,do_not_use_as_rule,,,,hard_invalid_correct,conflict_explains_case,for bearish count wave 2 exceeds the wave 0 origin; hard invalid is clean,Excellent hard-invalid bearish example: the apparent selloff is real but the rebound high breaks the starting level.,usable_soft_rule,Excellent hard-invalid bearish example: the apparent selloff is real but the rebound high breaks the starting level.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
hard_invalid_index_aus200_h1_intermediate_impulse_001,hard_invalid,impulse_diagnostics,index_aus200_h1_intermediate_impulse_001,index_aus200_h1,Index,AUS200,H1,intermediate,bullish,hard_invalid_impulse,full_impulse_12345,1.0,6.0,2026-02-25 02:00:00,2026-03-02 07:00:00,wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\048_hard_invalid_index_aus200_h1_intermediate_impulse_001.png,48,impulse_with_htf,60,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,-9.80999999999949,26.144285714284702,negative,H4,2026-03-02 00:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\048_hard_invalid_index_aus200_h1_intermediate_impulse_001.png,,4,,,,,,,partially_useful,useful_for_momentum_only,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\048_hard_invalid_index_aus200_h1_intermediate_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\048_hard_invalid_index_aus200_h1_intermediate_impulse_001.png,context_should_not_rescue_count,partially_useful,useful_for_momentum_phase,partially_useful,no_misleading,do_not_use_as_rule,,,,hard_invalid_correct,partially_useful,bullish count sits on topping distribution; wave 4 overlap and weak 5 make invalidation credible,AUS200 labels mark a topping range above EMAs; the later selloff confirms this is not a defensible bullish impulse.,promising_but_needs_review,AUS200 labels mark a topping range above EMAs; the later selloff confirms this is not a defensible bullish impulse.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
hard_invalid_forex_audjpy_h1_minor_impulse_001,hard_invalid,impulse_diagnostics,forex_audjpy_h1_minor_impulse_001,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bullish,hard_invalid_impulse,full_impulse_12345,1.0,6.0,2026-02-26 10:00:00,2026-03-03 03:00:00,wave 2 breaks wave 1 origin | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\049_hard_invalid_forex_audjpy_h1_minor_impulse_001.png,49,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.5365142857142899,0.0786857142857115,positive,H4,2026-03-02 20:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\049_hard_invalid_forex_audjpy_h1_minor_impulse_001.png,,4,,,,,,,partially_useful,unclear,,,use_as_negative_example,,auxiliary_h1_h4_m30_h1,,,artifacts\wavecount\phase2_4_context_2026-05-18\h1_m30\charts\invalidations\049_hard_invalid_forex_audjpy_h1_minor_impulse_001.png,artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\049_hard_invalid_forex_audjpy_h1_minor_impulse_001.png,context_should_not_rescue_count,partially_useful,noisy,useful_regime_filter,no_misleading,do_not_use_as_rule,,,,hard_invalid_correct,useful,minor pivots are too tight; wave 4 breaks the prior corrective base,Useful negative at minor scale though the first four labels are noisy and visually compressed.,too_noisy,Useful negative at minor scale though the first four labels are noisy and visually compressed.,H1/H4 can refine H4/D1; M30/H1 is microstructure/failure-bank only.
